SongNumber,SongID,TrackID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,Rock,Pop,Electronic,Jazz,Metal,RAndB,Folk,HipHop
4008,SOXURBQ12A6D4FBB27,TRALOUF128F422F329,128135,18 CANDLES: THE EARLY YEARS,AR10USD1187B99F3F1,43.38621,Burlington Ontario Canada,-79.83713,Silverstein,0.0,256.46975,7,0.775,132.962,4,0.0,BLEEDS NO MORE (Live Version),2006,0,0,0,0,0,0,0,0
4010,SOJEYRE12A6D4F7610,TRALOZX128EF35725C,78514,Live at the Gem Theater,ARUTP601187FB388AC,,,,The Elders,0.0,282.43546,7,0.729,129.903,1,0.0,Buzz's Jig,0,0,0,0,0,0,0,1,0
4012,SOAUXQN12AB018D2F6,TRALOBE12903CDA6C5,725628,In Search Of Sunrise 1,AR035N21187FB3938E,34.23294,Earth,-102.4102,BT,0.0,506.27873,6,0.138,136.003,4,0.152,Mercury & Solace,2000,0,0,1,0,0,0,0,0
4013,SOVJSUC12A8C13B2DF,TRALOBQ128F428AB9E,295598,The Essential Skeeter Davis,ARDY3451187B9A0226,38.68193,Dry Ridge KY,-84.59431,Skeeter Davis,0.0,153.49506,0,0.613,98.663,3,1.0,My Last Date (With You),1988,0,0,0,0,0,0,0,0
4017,SOGPNMB12A8C141375,TRALESW128F92C7B94,314532,The Sixth Sense,ARSZIBW1187B994053,,,,James Newton Howard,0.0,54.96118,2,0.653,189.037,3,0.366,Photographs,1999,0,0,0,0,0,0,0,0
4018,SOJEUHQ12A6D4FC92D,TRALEHY128F4225882,177276,Places We Go Through,ARZCTTD1241B9CD9DD,,,,Amber Nicholson,0.0,252.55138,8,0.332,95.061,4,0.415,Tonight It's Just Me,0,0,0,0,0,0,0,0,0
4020,SOQLNEY12B0B8062FA,TRALEPN128F9311179,443784,Whatever People Say I Am_ That's What I'm Not,ARM0P6Z1187FB4D466,,Sheffield South Yorkshire Engla,,Arctic Monkeys,0.0,141.13914,1,0.043,144.955,4,0.619,Dancing Shoes,2004,1,1,0,0,0,0,0,0
4022,SOWRMRV12A8C13E406,TRALECB128F42A35E8,303735,Crazy Nights,ARJ6GR01187B98D64D,,,,Lonestar,0.0,245.7073,9,0.561,92.025,3,0.0,Amie,1997,0,0,0,0,0,0,0,0
4023,SOMWYRR12A8C143501,TRALENK128F92F39E9,611163,Group Sex,ARNFTGS1187B9A465F,34.05349,California - LA,-118.24532,Circle Jerks,0.0,88.89424,1,0.197,156.605,1,0.0,Paid Vacation,1980,1,0,0,0,0,0,0,0
4025,SOTRCOC12A6D4F868C,TRALERB128F4243938,270297,¡Dundunbanza!,ARGUVEV1187B98BA17,,,,Sierra Maestra,0.0,318.56281,2,0.792,117.766,1,0.0,No Me Llores Más,1994,0,0,0,0,0,0,0,0
4026,SODSJMD12A58A79533,TRALEER128F4268E6D,285051,Double Or Nothing,AROLNOH1187FB39845,,,,Erick Sermon,0.0,187.42812,6,0.006,88.878,4,0.932,Freak Out,0,0,0,0,0,0,0,0,1
4030,SOUYFXA12A6D4F8482,TRALQGZ128F146F500,54072,Eye To The Telescope  KT Tunstall's Acoustic Extravaganza,ARCJKV91187FB46210,56,Scotland,-4,KT Tunstall,0.0,295.07873,7,0.963,137.806,1,0.283,Boo Hoo,2005,1,1,0,0,0,0,1,0
4032,SOANUME12A8C1368DF,TRALQZK128F429802D,300546,Aha Shake Heartbreak,ARF2EHS1187B994F4E,36.16778,Nashville Tennessee,-86.77836,Kings Of Leon,0.0,212.97587,4,0.702,85.855,4,0.429,Day Old Blues,2004,1,0,0,0,0,0,0,0
4036,SOXHJSF12A8151C96E,TRALAZG128F93170BF,496603,Son,AR7DFJP1187B992F13,,,,Juana Molina,0.0,183.64036,7,0.779,123.278,3,0.563,Micael,2006,1,0,1,0,0,0,1,0
4037,SOSLDZO12AB0186A26,TRALARH128F9312D62,453232,Come Fill Up Your Glasses,ARIT9Y51187FB364AE,54.49857,Alberta Canada,-114.99993,The Irish Rovers,0.0,240.32608,7,1.0,165.53,3,0.559,Green Grows the Laurel,0,0,0,0,0,0,0,1,0
4040,SOAWAPM12A6D4FB56A,TRALAJG128F4213080,225448,The Taste Of Rain... Why Kneel,AROGN2E1187B98D292,,,,Deep Puddle Dynamics,0.0,353.07057,1,0.355,177.876,4,0.0,June 26th_ 1999 - Slight,1999,0,0,0,0,0,0,0,1
4043,SOEXZJD12AB0182FC1,TRALKRO128F931CF20,356763,The Original Blues,AR56UY11187FB46D49,38.62774,St. Louis MO,-90.19951,Lightnin' Slim,0.0,177.68444,7,0.864,94.721,3,1.0,My Babe,1997,0,0,0,0,0,0,0,0
4044,SOYEKDZ12A58A7EA4F,TRALKHJ128F92E9D36,331311,Walk On By,ARB1LM61187FB4DDF4,38.57842,Spring Fork MO,-93.2393,Leroy Van Dyke,0.0,124.52526,0,0.796,163.942,1,0.0,If A Woman Answers,1962,0,0,0,0,0,0,0,0
4045,SOLBAJZ12AB01840B0,TRALKGV128F932CADE,505052,And Now...,ARW2IMH1187FB4791F,,,,The Revolutionary Ensemble,0.0,1253.92934,2,0.37,74.183,4,0.83,911-544,0,0,0,0,0,0,0,0,0
4047,SOHLSKT12A6D4F71B4,TRALKVK128F14554D7,21616,Black Dots,AR7Y6JX1187FB4D9B3,38.89511,Washington D.C.,-77.03637,Bad Brains,0.0,118.04689,11,0.571,135.415,4,0.0,At The Atlantis,1996,1,0,0,0,0,0,0,0
4048,SOFTAZM12A8C141CD9,TRALKVM128F92C9738,315020,Dora The Explorer,AR3KXHI1187FB3A8BF,,,,Dora The Explorer,0.0,32.1824,7,0.431,107.201,4,0.686,ABC (The Alphabet Song),0,0,0,0,0,0,0,0,0
4051,SOWJALY12A6D4F837F,TRALKHT128F148833B,45175,Bluesbreakers With Eric Clapton - Deluxe Edition,ARJ9DSA1187B990E00,,,,John Mayall & The Bluesbreakers,0.0,214.69995,2,0.491,107.458,4,0.631,All Your Love,1966,1,0,0,0,1,0,1,0
4053,SOOAHQO12A6D4FA507,TRALKHV128F4270340,286343,The Complete Recordings 1941-1947,ARSC6WR1187FB40B18,46.91008,Jamestown ND,-98.70853,Peggy Lee,0.0,185.0771,3,0.232,144.099,1,0.297,If You Build A Better Mousetrap,0,0,0,0,1,0,0,0,0
4054,SORMZSD12A6D4F736A,TRALKBG128F1457FCF,22786,The Best of Al DiMeola: The Manhattan Years,ARVJVFF1187B9B40D6,40.7174,Jersey City NJ,-74.04323,Al DiMeola,0.0,319.84281,1,0.312,206.101,4,0.0,July,1992,0,0,0,1,0,0,0,0
4056,SOSPCBI12A58A7BF1E,TRALUNR128EF3425DE,68507,Selections For Friends,ARML3X41187FB35F2E,,,,Jason Mraz,0.0,336.43057,6,0.549,104.296,4,0.32,Did You Get My Message?  (Live From Shubas),2007,0,0,0,0,0,0,0,0
4058,SOLHEQO12AB017DBCB,TRALUTY128F9322DC0,500856,Valentin Alsina,ARO0R521187B98A2D1,,,,2 Minutos,0.0,129.48853,1,0.247,146.275,1,0.0,Como Caramelo De Limón,1994,1,0,0,0,0,0,0,0
4059,SOWQAJL12A8C1418C9,TRALUZM128C7196779,84,The Universal Masters Collection,ARNE16X1187B9B2DEE,18.04552,St. Catherine Jamaica,-77.02659,Jimmy Cliff,0.0,301.71383,0,0.829,122.773,1,0.0,Let's Seize The Time,1973,0,0,0,0,0,0,0,0
4061,SOJWQRM12AB01847CE,TRALUZX12903CAD456,664388,Final Oscillations,ARAH4TU1187FB51D28,38.62666,New York City (Salem IL - originally),-88.94561,Bill Laswell,0.0,381.30893,2,0.032,172.955,4,0.325,Digitaria,1996,0,0,0,0,0,0,0,0
4066,SODIYIX12A6D4F514F,TRALXYQ128F1470E15,33071,Angelitos Culones,ARJ3VRY1187B9A3058,,,,Memphis La Blusera,0.0,221.64853,7,0.572,132.023,4,1.0,Amigo mío,2001,0,0,0,0,0,0,0,0
4068,SOYIUJK12A8AE46346,TRALXEX128F425D50E,279684,COCO 1994-2008 Best Collection,ARWENXU12454A2DE56,,,,CoCo Lee,0.0,264.01914,5,0.624,146.284,4,1.0,Each Time I Think Of You,0,0,1,0,0,0,0,0,0
4072,SOBUUHE12A8C143DD8,TRALXGM128F92C7D26,314575,Proper Rock,AROJAG11187B9B71A3,51.50632,London,-0.12714,The Chap,0.0,216.2673,4,0.308,181.863,4,0.655,What's Love Got to Do With It,2008,0,0,0,0,0,0,0,0
4074,SOYYIZT12A8C1408CA,TRALROP128F92CA9CC,372337,Skin And Bones,AR6XPWV1187B9ADAEB,47.60621,Seattle WA,-122.33207,Foo Fighters,0.0,274.65098,7,0.704,173.983,4,0.453,Next Year,1999,1,1,0,0,0,0,0,0
4075,SOIYRUA12A8C13F1CE,TRALRKB128F42B74D2,310764,Hard-Wired,ARUZS6L1187FB50A56,38.62774,St. Louis MO,-90.19951,Dave Weckl,0.0,311.01342,0,0.437,93.502,4,0.124,Just An Illusion,1994,0,0,0,0,0,0,0,0
4076,SOBJJEX12A8C13ACDC,TRALRTY128F428BE43,294868,Live,ARPDVPJ1187B9ADBE9,33.749,Atlanta GA,-84.38798,Usher,0.0,32.41751,5,0.598,118.237,1,0.0,I Need Love,1999,0,0,0,0,0,1,0,0
4078,SOYJFWA12A58A76CC3,TRALRYI128F147158D,33480,Stax Profiles - Rance Allen,AR8ICFK1187FB5A3A0,42.33168,Detroit MI,-83.04792,Rance Allen Group,0.0,201.27302,0,0.621,100.332,4,0.0,The Painter,2006,0,0,0,0,0,1,0,0
4080,SOBSBCL12A8C136909,TRALRKL128F427B6EB,290686,A Death - Grip On Yesterday [Instrumental],ARMOHN71187FB3959F,33.6671,Orange County CA,-117.76505,Atreyu,0.0,214.07302,4,0.14,160.153,4,0.378,Ex's And Oh's (Instrumental Version),0,0,0,0,0,0,0,0,0
4081,SOQGLPH12A8C141089,TRALRNQ128F428CE3E,238883,Blurred 1999-2004,AR0B6VD1187B99C293,34.47326,Ventura County CA,-119.05505,Uphill Battle,0.0,210.36363,8,0.587,137.911,5,0.807,Memory,2002,0,0,0,0,0,0,0,0
4084,SOMYDMS12AB017C4B8,TRALRBI128F931C20A,626944,Tectonic Plates Vol. 2,AROJ4RQ1187FB50102,39.73926,Illinois,-89.50409,Pinch,0.0,315.84608,6,0.051,139.994,7,1.0,Joyride,0,0,0,0,0,0,0,0,0
4086,SOVQGSX12AB0188818,TRALRPL12903CA71F2,662509,Rowdy Country Christmas,AR88F5X1187FB3EA17,36.16778,Nashville TN Texas,-86.77836,Loretta Lynn,0.0,197.58975,4,0.853,83.976,3,0.77,Away in a Manger,0,0,0,0,0,0,0,0,0
4087,SOGQNAM12A6D4F895E,TRALFLH128F148AE6B,46475,Bi Wo Xing Fu,AR0DQEE1187B9A22DC,,,,Daniel Chan,0.0,222.14485,5,0.298,161.986,4,0.036,Duo Liu Yi Hui,0,0,1,0,0,0,0,0,0
4091,SODLJKB12AB01871D6,TRALFBU12903CC030F,715262,The 7th Seal,ARPKLK81187FB42AC9,43.91253,Pesaro Italy,12.90542,Death SS,0.0,258.29832,3,0.659,102.126,4,0.982,The Healer,2006,0,0,0,0,1,0,0,0
4094,SOTZGHE12A58A75DC4,TRALLRJ128F428CB6F,238004,A Deleted Symphony for the Beaten Down,AR9Q3LP1187FB3D647,29.95465,New Orleans LA,-90.07507,Soilent Green,0.0,180.32281,2,0.478,100.917,1,0.0,Daydreaming the Color of Blood,2001,0,0,0,0,0,0,0,0
4098,SOJFDCP12AB0181DDD,TRALLQJ128F933C68A,555129,Love Junk,ARFK98R1187B9B0552,43.64856,Toronto Ontario Canada,-79.38533,Pursuit Of Happiness,0.0,245.10649,2,0.238,131.04,4,0.0,Killed By Love,1988,0,0,0,0,0,0,0,0
4101,SOCXKCF12AF729F898,TRALLSP128F148AD75,46449,Wonders Of The World,ARDGPFY1187B9A371B,,,,Long Beach Dub Allstars,0.0,282.61832,7,0.757,69.737,4,0.0,Kablammin' It,2001,0,0,0,0,0,0,0,0
4102,SOUWDRW12A6BD4F950,TRALLFD128EF34A8B9,71805,Ki Allo,ARUCK7I1187B9B331D,,,,Elli Kokkinou,0.0,284.65587,6,0.057,93.022,4,1.0,Sex (French Version),0,0,1,0,0,0,0,0,0
4103,SOROADL12A58A7C995,TRALLAR128F933C692,555131,One Sided Story,ARFK98R1187B9B0552,43.64856,Toronto Ontario Canada,-79.38533,Pursuit Of Happiness,0.0,190.04036,4,0.219,127.987,4,0.098,No Safe Place,0,0,0,0,0,0,0,0,0
4104,SONIMPI12AB0186C14,TRALLQX12903CD838C,769217,The Doctor Is In,ARAG1DX1187B98BB10,41.88415,Chicago IL,-87.63241,Ben Sidran,0.0,278.7522,7,0.918,160.976,4,0.0,See You On The Other Side,0,0,0,0,0,0,0,0,0
4106,SOGAKLF12A67AD9390,TRALLOU12903CC36FE,584842,Le Monde de Pierrot,ARW45YR1187FB3DE95,,,,Pierre Perret,0.0,90.46159,5,0.085,135.487,4,0.011,Le poulet,1994,0,0,0,0,0,0,0,0
4112,SOQAQJG12A67020725,TRAFJJJ128E078E0B8,13862,Minimum - Maximum,AR1ZKBE1187FB53629,,D�orf Germany,,Kraftwerk,0.0,283.24526,0,0.568,126.007,4,0.45,Elektro Kardiogramm (Live),0,0,0,1,0,0,0,0,0
4113,SODDIXC12AB0180D2F,TRAFJXD128F931D0C4,627408,Turn Me Well,ARWWYK211C8A415AD4,,,,Micachu,0.0,166.42567,2,0.32,117.368,4,1.0,Just In Case,2008,0,0,1,0,0,0,0,0
4114,SOKRHFH12A8C142167,TRAFJUG128F92C77B1,314435,Music in My Soul,ARZHUJU1187FB51176,,,,Leigh Jones,0.0,279.74485,8,0.461,172.35,3,0.892,Have It Your Way,2008,0,0,0,0,0,1,0,0
4116,SOWRNMP12A8C13E4FD,TRAFJRD128F4288F65,269516,Conscious Party,ARLUAK21187B9B785A,,,,Ziggy Marley And The Melody Makers,0.0,207.20281,4,0.725,154.603,4,0.451,What's True,0,0,0,0,0,0,0,0,0
4118,SOEWSSK12AB018083E,TRAFJRJ128F932EC8C,505335,Subir Al Cielo,ARPGPI51187B98F1EC,,,,MDO,0.0,211.74812,5,0.595,216.196,7,0.0,Tonight_ Te Amaré,0,0,0,0,0,0,0,0,0
4123,SOCZSYW12AAF3B490E,TRAFJVH128F42BC25E,310652,Born And Raised In Compton: The Greatest Hits,AROTIMO1187FB532BF,33.89585,Compton CA,-118.22007,DJ Quik,0.0,247.562,6,0.062,106.435,4,0.494,Pitch In OnA Party,2000,0,0,0,0,0,0,0,1
4124,SOWCEQL12AF729E70C,TRAFTCT128F425A900,279091,Portrait,ARWPYQI1187FB4D55A,53.45644,Newton-le-Willows Merseyside England,-2.63265,Rick Astley,0.0,184.55465,7,0.046,86.971,4,0.441,Close To You,2005,0,0,0,1,0,0,0,0
4125,SONPKNE12AB0180390,TRAFTMA128F933A3D7,509706,Vasos Vacios,ARL3VGT1187FB40E8E,-34.60852,Buenos Aires.,-58.37354,Los Fabulosos Cadillacs,0.0,273.78893,4,0.285,193.575,1,0.0,Matador,1993,1,0,0,0,0,0,0,0
4126,SOLTYUO12A8AE4758A,TRAFTRX128F422D182,235174,Daybreak,ARJ5DZC1187B99FBDA,,,,Chariots,0.0,162.69016,2,0.597,98.085,7,0.741,Ghosts,0,0,0,0,0,0,0,0,0
4128,SOBOPBU12AB0180EBE,TRAFTOE12903CF3F5E,601969,Georges Brassens: Le siècle d'or,ARLV8S31187B988B71,46.71067,S� France,1.71819,Georges Brassens,0.0,115.25179,4,0.16,59.983,4,0.18,Colombine,1956,0,0,0,0,0,0,0,0
4129,SOFKTPP12A8C1385CA,TRAFTDN128F427C29D,291143,Made In The Dark,ARWA8AH1187FB3FC84,51.50632,London,-0.12714,Hot Chip,0.0,381.17832,7,0.455,134.5,4,0.477,Hold On,2008,1,1,1,0,0,1,0,0
4130,SOVLDMX12A8C141DB5,TRAFTAM128F4294843,109846,The Predator (World) (Explicit),AROSI8L1187B9ACD43,34.05223,Los Angeles CA,-118.24368,Ice Cube,0.0,276.03546,0,0.681,95.684,4,0.566,When Will They Shoot? (Explicit),0,0,0,0,0,0,1,0,0
4131,SOWHSFS12AB0183B7D,TRAFTFF128F930F77C,622234,My So Called Knife,AR7KQQ91187B98ED7A,,,,Lollipop Lust Kill,0.0,265.61261,10,0.058,153.211,7,0.0,Bury You,2000,0,0,0,0,1,0,0,0
4133,SOPOHPD12AB017F153,TRAFTRY128F9329C26,632110,Live At El Sol,ARGBR4I1187B99D073,47.60356,Seattle WA,-122.32944,Mudhoney,0.0,211.87873,4,0.535,152.457,4,0.143,It Is Us,2006,1,0,0,0,0,0,0,0
4135,SOORSEW12A8C1375CB,TRAFTJB128F931919E,540620,Universe One,ARBXBQR1187FB56FA5,,,,Bill Douglas,0.0,201.9522,5,0.29,138.213,4,0.0,Highland,1990,0,0,0,0,0,0,0,0
4136,SOMFNPC12A8C13E5FE,TRAFYAV128F42ACA8C,307644,Reprise Des Négociations,AROGAPH1187B98CF9C,,,,Bénabar,0.0,188.94322,4,0.438,134.552,4,0.359,Tu Peux Compter Sur Moi,2005,0,0,0,0,0,0,0,0
4137,SOYUCBW12AB0189C9A,TRAFYUE12903CAFDF3,798135,Superstar Dog,ARKHMZB1187B998670,,,,Curtis,0.0,456.51546,11,0.561,127.874,4,0.384,Superstar Dog,1999,0,0,1,0,0,0,0,0
4138,SORLLRN12A58A7F1EE,TRAFYGO128F42727E7,287352,Dangerously In Love,AR65K7A1187FB4DAA4,,,,Beyoncé,0.0,260.20526,5,0.041,149.913,4,1.0,Be With You,2003,0,1,0,0,0,1,0,1
4139,SOYCPUY12AB018CE4D,TRAFYEG12903CB647E,711606,Perlen...,ARE08BN1187B98FCA3,,,,Der Plan,0.0,163.63057,7,0.591,146.143,3,0.493,Frisch Verliebt,1988,0,0,0,0,0,0,0,0
4140,SOZPBWN12A58A7C3C4,TRAFYYU128F4229376,124764,The Big Dirty,ARCP94M1187B9B0F56,42.88544,Buffalo New York,-78.87846,Every Time I Die,0.0,148.92363,9,0.489,95.611,4,0.335,Depressionista,2007,1,0,0,0,1,0,0,0
4141,SOJCIPT12AB0181305,TRAFYRA128F92FD549,531846,Heartland,ARI648V1187B9B5379,,,,Michael Stanley Band,0.0,218.40934,9,0.527,150.799,4,0.0,Don't Stop The Music,1980,0,0,0,0,0,0,0,0
4145,SODJUSQ12A8AE486C6,TRAFYGA128F425A92C,278992,Revenge,ARDGB6U1187FB3AD07,51.50632,London England,-0.12714,Eurythmics,0.0,269.94893,5,0.412,124.973,4,0.177,Missionary Man,1986,1,1,1,0,0,0,0,0
4148,SOEQGVM12A8C132AB5,TRAFYVC128F4268F8B,284637,Made In Japan,AR3Q86S1187B9ADDCF,50.4217,Lille Nord-Pas-de-Calais France,2.9917,Deep Forest,0.0,301.06077,1,0.736,133.392,3,0.775,Madazulu,1997,1,0,1,0,0,0,1,0
4149,SOBKWVC12A8C13F95C,TRAFYRO128F42ACFC7,123076,True Chillout (3CD set),AR0N0DX1187FB41327,51.50632,London England,-0.12714,Talvin Singh,0.0,350.4322,10,0.642,106.58,1,0.599,Traveller,1998,0,0,1,0,0,0,0,0
4150,SODNQJO12A6310F970,TRAFSAP128E0780ECF,398,80s Triple Set,AR7WGYZ1187FB3CAB0,,,,Wang Chung,0.0,234.762,0,0.901,205.245,4,0.498,Dance Hall Days,1983,1,1,1,0,0,1,0,0
4151,SOVFDZT12A8C140710,TRAFSGL128F42ADA3E,307285,Razor,AR6XPWV1187B9ADAEB,47.60621,Seattle WA,-122.33207,Foo Fighters,0.0,287.99955,2,0.726,126.986,1,0.0,Razor,2005,1,0,0,0,1,0,0,0
4153,SOLITMH12A58A78F01,TRAFSIP128F9301AE9,397816,Insomnia - The Best Of,ARXDQJB1187FB57154,51.50632,London England,-0.12714,Faithless,0.0,142.52363,5,0.354,229.808,4,1.0,Six,2004,0,0,0,0,0,0,0,0
4156,SOHDMZZ12AB018AC70,TRAFSGJ12903CAA742,663511,Smokin' Hits,ARPFKK81187B99878D,39.14465,Ramsey Fayette County IL,-89.10827,Tex Williams,0.0,181.08036,9,0.569,142.398,4,1.0,Smoke! Smoke! Smoke! (That Cigarette),1947,0,0,0,0,0,0,1,0
4157,SOLWWCO12A58A77015,TRAFSSU128EF344074,69254,Lost and Found,AROUOZZ1187B9ABE51,40.79195,New York NY [Spanish Harlem],-73.94512,Willie Bobo,0.0,416.44363,1,0.587,147.055,1,0.0,A Little Tear,0,0,0,0,1,0,0,0,0
4158,SOXKNIV12A8C132248,TRAFSQP128F424C04F,195716,50 Reasons To Love Paris,AROVSYC119B3403921,,,,Gus Viseur,0.0,128.93995,8,0.411,206.454,4,0.148,Le Bal Du P'tit Jardin,2005,0,0,0,0,0,0,0,0
4160,SOIVGLD12AB0183ACA,TRAFGMJ128F930F532,536803,Best Ones,AR1DLF21187FB3CBF0,,,,4Him,0.0,241.97179,1,0.595,171.329,3,0.748,Wings,1994,0,0,0,0,0,0,0,0
4161,SOZOGUO12A8C13BD9E,TRAFGTJ128F42802B8,217184,20 Suosikkia  Tulisuudelma,ARIUQZL1187FB4303B,,,,Erkki Junkkarinen,0.0,165.53751,5,0.778,101.272,3,0.755,Rakkautta Kööpenhaminassa - Förälskad i Köpenhamn -,0,0,0,0,0,0,0,0,0
4162,SOMFZZQ12A8C13AB56,TRAFGKU128F42889EF,104144,Bacilos,ARPAAPH1187FB3601B,,,,Bacilos,0.0,247.71873,6,0.096,80.996,4,0.502,Lo Mismo Que Yo (Bonus Track),0,0,0,0,0,0,0,0,0
4165,SOMRBBO12A8C13F67B,TRAFMIA128F92E2B2B,521760,THE EYES OF,AR1ABAO1187FB531E1,42.33168,Detroit MI,-83.04792,Alice Cooper,0.0,210.54649,1,0.171,130.325,1,0.33,This House Is Haunted,2003,1,0,0,0,1,0,0,0
4167,SOTHZUA12A8C13268A,TRAFMPX128F4246C49,140385,One Nation Underground,ARQATWU1187B98EE26,40.14323,Nueva Jersey (Estados Unidos),-74.72671,Ill Nino,0.0,219.81995,8,0.615,91.011,4,0.839,All I Ask For (Album Version),2005,1,0,0,0,1,0,0,0
4169,SOTYVNV12AB017CB2E,TRAFMES128F930AB06,536232,All Things Are Connected,AR3WMW01187B9921F7,,,,Schizoid,0.0,184.18893,4,0.428,81.767,4,0.314,Dementia,0,0,0,0,0,0,0,0,0
4171,SONODJN12A6D4F9838,TRAFMDA128F4224347,176847,Legendary Country Blues Artists - CD A,ARE2QID1187B98FA19,35.74595,Ripley TN,-89.53176,Sleepy John Estes,0.0,196.88444,0,0.766,158.767,1,0.0,Street Car Blues,1930,0,0,0,0,0,0,0,0
4176,SOEKRSK12A8C13CFB2,TRAFMEJ128F4284652,162891,CiSTm KonFLiqt,ARHXIOW1187FB3AF67,37.4876,JP,139.83829,The Mad Capsule Markets,0.0,12.12036,7,0.109,137.537,1,0.0, -start ID-,0,1,1,0,0,0,0,0,0
4177,SOFBBXV12A81C21835,TRAFMNM128F4251008,275331,Latin Kick,AR9ST641187B99B4DE,38.62774,St. Louis MO,-90.19951,Cal Tjader,0.0,197.22404,0,0.0,176.279,4,0.209,Manuel's Mambo,1956,0,0,0,1,0,0,0,0
4178,SOULXLO12AB018379D,TRAFMME128F932B4D5,461074,Knives [Clean],ARJ8PZJ1187B99314F,47.60621,Seattle Washington,-122.33207,Aiden,0.0,140.40771,2,0.0,207.974,4,0.0,Killing Machine,2009,1,0,0,0,0,0,0,0
4179,SOKHDOO12AB01825E3,TRAFWIJ128F93305F6,550709,Siempre Es HoyReversiones,AR189B91187B9B8D9C,,,,Gustavo Cerati,0.0,237.68771,6,0.102,94.009,4,0.747,Amo Dejarte Asi,0,0,0,0,0,0,0,0,0
4180,SOLUABP12AF72A2CD2,TRAFWEV128F428D391,296611,Prolonging the Magic,ARQRQRA12131B4B5A8,,,,Cake,0.0,210.07628,2,0.179,189.616,4,0.461,Alpha Beta Parking Lot,1998,1,1,0,0,0,0,0,0
4181,SOGOBGK12AF72A633B,TRAFWRG128F4295089,300031,Stomping Ground,AR8ZQ9T1187FB56FE5,25.77427,Miami Florida,-80.19366,Goldfinger,0.0,204.25098,7,0.414,168.459,4,0.382,Forgiveness,0,1,1,0,0,0,0,0,0
4188,SOEULPB12A8C136DDF,TRAFINB128F426E2F1,91162,Hymn To Sophia (Hymne Til Sofia),AR15YLD1187FB3D4DD,55.67631,Copenhagen Denmark,12.56935,John Tchicai,0.0,250.72281,1,0.777,158.982,1,1.0,Musica Sacra Nova: Morgen I Frydenlund,0,0,0,0,0,0,0,0,0
4189,SOUEUCC12AB018C4B3,TRAFIHK12903CBDFF1,759814,Little Man,AR12EOE1187FB3AE26,,,,The Pineapple Thief,0.0,233.66485,4,0.352,160.052,3,0.927,Boxing Day,2006,1,0,0,0,0,0,0,0
4191,SOCGNBW12A8C14117F,TRAFICE128F4294E27,224623,As It Should Be,AROMMVN11F50C50607,,,,Margaret Smith,0.0,46.86322,6,0.302,111.006,1,0.0,Disciplinarian,0,0,0,0,0,0,0,0,0
4199,SOHANRI12AB0186668,TRAFCZM128F931AD24,409257,Everybody's Talking_ Nobody's Listening!,AR9VEMN1187FB4D75B,51.50632,London,-0.12714,Caspa,0.0,371.64363,1,0.649,93.33,1,0.504,Back to '93,2009,0,0,1,0,0,0,0,0
4200,SOGOHFY12A8C136F9C,TRAFCWJ128F42515AE,197986,D.C. Blues: The Library Of Congress Recordings_ Vol. 2,ARHNCQ31187B9915DC,33.57929,Teoc MS,-90.05536,Mississippi John Hurt,0.0,271.22893,5,0.731,80.864,1,0.0,Waiting For You (I Forgive You Before I Go),0,0,0,0,0,0,0,0,0
4201,SOPBJAX12A6310E86F,TRAFCVI128C7196BE6,213,Victims,ARHD3RX1187FB3A7DA,52.48142,Birmingham England,-1.89983,Steel Pulse,0.0,237.45261,10,0.542,158.57,4,0.733,We Can Do It,1991,0,0,0,0,0,0,0,0
4203,SOJWZVU12A8C137019,TRAFCPP128F426EC01,91300,Queen Of The Delta Blues_ Volume 2 (B),AR00MBZ1187B9B5DB1,29.95244,Algiers LA,-90.05202,Memphis Minnie,0.0,156.42077,0,0.15,136.821,4,0.097,Pig Meat On The Line,1997,0,0,0,0,0,0,1,0
4205,SOKQDCA12A8C13CDEF,TRAFNAH128F42A400D,305169,Stills,ARK30AI1187FB3C777,40.71455,NY - Upstate NY,-74.00712,Dive,0.0,227.36934,0,0.013,103.621,4,1.0,Contact,0,0,1,0,0,0,0,0,0
4206,SOIBRMZ12AB018AEF4,TRAFNJM128F933D6DB,422489,Eurovision Song Contest 2009,ARIXB7T1187B9AB215,,,,Intars Busulis,0.0,183.58812,7,0.374,142.895,4,0.953,Probka (Latvia),2009,0,0,0,0,0,0,0,0
4209,SOOFXBB12A8C137FF8,TRAFNVQ12903CE7322,597487,Only A Woman,ARBLIP81187B98BE0C,18.11526,Jamaica,-77.27348,Judy Mowatt,0.0,349.51791,1,0.477,149.567,4,0.0,Trade Winds,0,0,0,0,0,0,0,0,0
4213,SODLHUG12A6D4F7BB7,TRAFNEI128F1458CAA,23102,Morrocan Roll,ARDPTGD1187B9AD361,36.87652,Sikeston MO,-89.58828,Brand X,0.0,281.52118,9,0.223,201.006,4,0.0,Hate Zone,1977,0,0,0,1,0,0,0,0
4215,SOKUHGH12AB017FB12,TRAFNWS128F931A45D,455287,If You Love These Blues_ Play'em As You Please,ARFONSP11F50C4D175,,,,Michael Bloomfield,0.0,271.85587,0,0.692,74.392,3,0.397,I Must See Jesus,0,1,0,0,0,0,0,0,0
